[1385381132.43]	1.12	-1.96492200145e-14	[ 0.05335261  0.05118759]	0.0739210824022	9.94533329907
[1385381281.81]	1.11	-2.17293327524e-14	[-0.03888111  0.07560207]	0.0259656334797	9.9277258653
[1385381431.76]	1.1	-1.79777474029e-14	[ 0.07036401  0.03694894]	0.0758817100502	9.93683682621
[1385381583.21]	1.09	-1.97866119664e-14	[ 0.05548444 -0.03122401]	0.0171547166822	9.95946538253
[1385381732.35]	1.08	-1.83090837529e-14	[ 0.12302669 -0.06844957]	0.0385918478277	9.80179089389
[1385381881.69]	1.07	-1.99016688244e-14	[ 0.03787363  0.0048889 ]	0.0302376715321	9.98541687162
[1385382030.8]	1.06	-2.08033415497e-14	[ 0.01523238  0.07250865]	0.0620422790326	9.94510469974
[1385382179.96]	1.05	-1.82322561946e-14	[-0.04215295  0.07513942]	0.0233249575712	9.92577195822
[1385382329.35]	1.04	-2.03456907896e-14	[ 0.03171394 -0.03998372]	-0.00584761800751	9.97395528715
[1385382478.63]	1.03	-2.19031952228e-14	[ 0.08301764  0.06073006]	0.101644977156	9.89419930437
[1385382627.72]	1.02	-1.80748317038e-14	[-0.00792527 -0.02634823]	-0.0242350176703	9.99242961202
[1385382778.94]	1.01	-1.86065713317e-14	[ 0.08437284 -0.07501015]	0.0066204206115	9.87254702443
[1385382931.08]	1.0	-1.6610382058e-14	[ 0.00040251  0.00038451]	0.000556501146472	9.99999690144
[1385383080.71]	0.99	-2.17423820046e-14	[ 0.01341862  0.04794256]	0.0433889038095	9.97521451736
[1385383231.16]	0.98	-2.11044420353e-14	[-0.03532666  0.05636368]	0.014875422128	9.95575162306
[1385383381.49]	0.97	-2.05377201406e-14	[-0.01515485 -0.0006228 ]	-0.0111564880442	9.99769942564
[1385383531.77]	0.96	-2.01415543415e-14	[-0.07171281 -0.03258887]	-0.0737524251287	9.93795238696
[1385383683.96]	0.95	-2.31281157014e-14	[-0.0696482  0.0023147]	-0.0476119761798	9.9514376988
[1385383833.44]	0.94	-1.83395971604e-14	[ 0.01217843  0.00027816]	0.00880813889974	9.9985160838
[1385383982.58]	0.93	-2.32039706867e-14	[ 0.0107895  -0.01991126]	-0.00645006146078	9.99487128413
[1385384131.88]	0.92	-1.99234710362e-14	[ 0.01576029 -0.03381299]	-0.0127651835324	9.98608295085
[1385384281.39]	0.91	-1.93690810316e-14	[ 0.05737007 -0.01337631]	0.0311082857485	9.96529749856
[1385384431.8]	0.9	-2.06809988372e-14	[ 0.08759302  0.07490982]	0.114906862459	9.86715981164
[1385384581.32]	0.89	-2.29608740976e-14	[ 0.07036824  0.06664399]	0.0968822779089	9.90606889177
[1385384731.52]	0.88	-2.39006431713e-14	[-0.03104657  0.07548807]	0.0314248843061	9.93337662601
[1385384881.19]	0.87	-2.18722492383e-14	[ 0.00591456  0.0193575 ]	0.01787004299	9.99590305197
[1385385032.17]	0.86	-2.46752996195e-14	[ 0.00060377  0.045402  ]	0.0325309886469	9.97938294157
[1385385181.76]	0.85	-2.00228768988e-14	[-0.02277669  0.07652357]	0.0380047835569	9.93625365836
[1385385330.98]	0.84	-2.15326561255e-14	[ 0.00312451 -0.01081925]	-0.00544099991665	9.99873181302
[1385385480.28]	0.83	-2.03209277673e-14	[-0.01595039  0.09021512]	0.0525130923584	9.91606816928
[1385385629.27]	0.82	-2.37459706502e-14	[-0.07937068 -0.00592584]	-0.0603137453199	9.93665179782
[1385385778.43]	0.81	-2.23355846003e-14	[-0.0697608  -0.01954514]	-0.0631488354656	9.94751418486
[1385385927.42]	0.8	-2.30247610704e-14	[-0.05282705 -0.05757962]	-0.0780693068591	9.93893889837
[1385386076.68]	0.79	-2.18097247784e-14	[-0.055011  -0.0620301]	-0.0827605547366	9.93126056702
[1385386227.58]	0.78	-2.18332265076e-14	[-0.0665788  -0.00238018]	-0.0487613609304	9.95561598065
[1385386377.26]	0.77	-2.35126125817e-14	[-0.07648793 -0.02857522]	-0.0742908667861	9.93333052923
[1385386527.17]	0.76	-2.07439795836e-14	[ 0.07990252 -0.10912483]	-0.0206632937631	9.81707360377
[1385386676.74]	0.75	-2.23222992516e-14	[ 0.03291676 -0.05600778]	-0.0163278177249	9.95779616216
[1385386826.35]	0.74	-2.19972681875e-14	[-0.02547269 -0.0798612 ]	-0.0744823096223	9.92973330898
[1385386975.3]	0.73	-2.1869585728e-14	[-0.09990877 -0.05465751]	-0.109294868301	9.87030793369
[1385387128.74]	0.72	-2.35041284719e-14	[-0.06634456 -0.08772801]	-0.108945762318	9.87902195
[1385387279.49]	0.71	-2.18588640883e-14	[-0.0317916  -0.09651034]	-0.0907231704552	9.89675048984
[1385387430.24]	0.7	-2.02713578913e-14	[-0.10926438 -0.07880235]	-0.132983259086	9.81851485301
[1385387582.88]	0.69	-2.16551307413e-14	[ 0.01357677 -0.11753016]	-0.0735061526847	9.8600233189
[1385387732.83]	0.68	-2.5039960588e-14	[-0.08146458 -0.04352654]	-0.0883820707118	9.91468962333
[1385387882.88]	0.67	-2.32998261014e-14	[-0.09064912 -0.03297098]	-0.0874126097985	9.90695651747
[1385388032.68]	0.66	-2.39359510204e-14	[-0.00562923 -0.07491353]	-0.0569523342972	9.9435627482
[1385388182.57]	0.65	-2.38317512663e-14	[-0.0847977  -0.07442532]	-0.112587673188	9.87270222678
[1385388333.21]	0.64	-2.38176336132e-14	[-0.14587029 -0.02469281]	-0.120606320134	9.78112124634
[1385388482.85]	0.63	-2.41061386044e-14	[-0.09217093 -0.10464229]	-0.139167960978	9.80554511158
[1385388634.37]	0.62	-2.43955149344e-14	[-0.12231368 -0.07749751]	-0.141287848085	9.79033499168
[1385388783.7]	0.61	-2.53372317913e-14	[-0.08380018 -0.11401263]	-0.139874774676	9.79978651241
[1385388933.54]	0.6	-2.2245776111e-14	[-0.0130938  -0.05567086]	-0.0486239604187	9.96729307262
[1385389082.98]	0.59	-2.53806702873e-14	[-0.05113288 -0.04064919]	-0.0648997184397	9.95733072673
[1385389232.95]	0.58	-2.35928831828e-14	[-0.02031844 -0.08062274]	-0.0713761900018	9.93087135033
[1385389383.36]	0.57	-2.5348006124e-14	[-0.03318164  0.01036266]	-0.0161354545938	9.98791594092
[1385389533.7]	0.56	-2.55111509654e-14	[ 0.00244718  0.0369039 ]	0.0278254116122	9.98632113628
[1385389687.02]	0.55	-2.60630645546e-14	[ 0.02785543 -0.00423793]	0.0167000955718	9.99206114863
[1385389837.09]	0.54	-2.4377883214e-14	[ 0.01871359 -0.00987239]	0.00625166859632	9.99552337546
[1385389987.24]	0.53	-2.68139721315e-14	[-0.04380528  0.0203102 ]	-0.0166135275675	9.97668593215
[1385390137.89]	0.52	-2.57660404231e-14	[ 0.01093082 -0.00828991]	0.00186739936431	9.99811794572
[1385390288.58]	0.51	-2.54888650869e-14	[-0.06632232  0.03068243]	-0.025201203125	9.94659938393
[1385390438.77]	0.5	-2.71731894494e-14	[-0.06222903 -0.04474782]	-0.0756440551811	9.94125180504
[1385390589.48]	0.49	-2.56883709963e-14	[-0.0353291  -0.12811257]	-0.115570717145	9.82339022881
[1385390745.7]	0.48	-2.73102055535e-14	[-0.12342421 -0.07416125]	-0.139714014078	9.79266574523
[1385390896.09]	0.47	-2.56553043544e-14	[-0.0952772 -0.0560259]	-0.106987448373	9.87783353972
[1385391050.3]	0.46	-2.78394752747e-14	[-0.04005596 -0.10251661]	-0.100814036138	9.87885863678
[1385391201.48]	0.45	-2.71131743517e-14	[-0.07151361 -0.03531093]	-0.0755363558152	9.93638942121
[1385391353.95]	0.44	-2.72151034716e-14	[-0.06051174 -0.03264859]	-0.0658743008127	9.95272398719
[1385391511.78]	0.43	-2.99730194755e-14	[-0.02129258 -0.09685063]	-0.0835398683977	9.90166581244
[1385391670.47]	0.42	-2.6314314907e-14	[-0.05625967 -0.09798024]	-0.109064082641	9.87234722891
[1385391822.82]	0.41	-2.86305500984e-14	[-0.09732708 -0.10523922]	-0.143236010825	9.79452144217
[1385391976.02]	0.4	-2.86757668932e-14	[-0.07293895 -0.06877357]	-0.100205888396	9.89950104723
[1385392127.0]	0.39	-3.07280116489e-14	[-0.05100371 -0.05696726]	-0.0763469996697	9.94153353691
[1385392278.18]	0.38	-2.70145672707e-14	[-0.11701874 -0.06199238]	-0.126579978097	9.8246355904
[1385392430.09]	0.37	-2.83291181581e-14	[-0.08420454 -0.04085642]	-0.0884314536763	9.91240348091
[1385392581.42]	0.36	-2.79094574039e-14	[-0.08728516 -0.17505247]	-0.185500717585	9.61737933179
[1385392732.76]	0.35	-2.84161804157e-14	[-0.09078726 -0.11951817]	-0.148708400369	9.77473079133
[1385392884.51]	0.34	-3.12466298069e-14	[-0.03340538 -0.090747  ]	-0.0877889910125	9.90649062347
[1385393036.26]	0.33	-3.04057512399e-14	[-0.10539606 -0.09072517]	-0.138678648675	9.8066061485
[1385393188.31]	0.32	-3.05640498441e-14	[-0.105342   -0.13221121]	-0.167975486549	9.71423258507
[1385393340.5]	0.31	-2.89801014904e-14	[-0.06836073 -0.07473272]	-0.101182345862	9.89741831751
[1385393493.53]	0.3	-3.25090181197e-14	[-0.08685588 -0.08649273]	-0.122575978109	9.8497506365
[1385393646.76]	0.29	-2.99932811536e-14	[-0.08235011 -0.05095008]	-0.0942574662567	9.90622548984
[1385393799.54]	0.28	-3.38696682196e-14	[-0.02177098 -0.04489357]	-0.0471389541846	9.97510591812
[1385393952.68]	0.27	-3.22357645703e-14	[-0.07728868 -0.03060336]	-0.0762911876256	9.93089895092
[1385394106.03]	0.26	-3.23603837279e-14	[-0.06432643  0.00824294]	-0.0396570109411	9.95794164719
[1385394259.84]	0.25	-3.32574949212e-14	[-0.03814414 -0.02831544]	-0.0469940198216	9.97743260367
[1385394414.32]	0.24	-3.50618224922e-14	[-0.02575946  0.02808943]	0.00164753236391	9.98547434081
[1385394568.92]	0.23	-3.61112502045e-14	[ 0.01514754 -0.02801708]	-0.00910014220364	9.98985595123
[1385394724.79]	0.22	-3.43669782896e-14	[-0.00588228 -0.01230217]	-0.0128583443935	9.99814055487
[1385394880.34]	0.21	-3.63481874034e-14	[ 0.01538727 -0.03967113]	-0.0171712844843	9.98189433554
[1385395036.25]	0.2	-3.76340752204e-14	[-0.02199414  0.00165328]	-0.0143831571054	9.99513524439
[1385395193.24]	0.19	-3.68131175995e-14	[-0.01677812 -0.00289116]	-0.0139082844694	9.99710135841
[1385395351.57]	0.18	-4.03889045195e-14	[-0.01567481 -0.01838213]	-0.0240818912274	9.99416397716
[1385395510.78]	0.17	-4.25343469163e-14	[-0.04615535  0.01185163]	-0.0242563955945	9.97729222096
[1385395673.02]	0.16	-4.22559479421e-14	[-0.06183322  0.00312311]	-0.0415143124391	9.96166899542
[1385395836.47]	0.15	-4.57476880858e-14	[-0.05040872 -0.01477516]	-0.0460919667117	9.97240655213
[1385396002.75]	0.14	-4.52328918867e-14	[-0.03308868 -0.02170045]	-0.0387417654979	9.98434229815
[1385396169.7]	0.13	-4.80534189114e-14	[-0.0438669  -0.02195871]	-0.0465457335806	9.97593510451
[1385396336.79]	0.12	-4.7885820675e-14	[-0.02692362 -0.03291376]	-0.0423114167883	9.98191803097
[1385396504.75]	0.11	-4.93219487743e-14	[-0.0450597  -0.01940563]	-0.0455838754652	9.97593044528
[1385396673.33]	0.1	-4.98406997132e-14	[-0.02402181 -0.03587257]	-0.0423517164735	9.98136111841
[1385396842.36]	0.09	-4.96367844966e-14	[-0.03518435 -0.02260968]	-0.0408665518112	9.98250863864
[1385397011.34]	0.08	-5.09495672448e-14	[-0.04174191 -0.01704407]	-0.0415679664127	9.97967112336
[1385397180.49]	0.07	-5.14779309913e-14	[-0.04522593 -0.01714565]	-0.0441033698813	9.97660641607
[1385397349.6]	0.06	-5.20735962013e-14	[-0.03502319 -0.02414663]	-0.0418393835262	9.98190316143
[1385397518.96]	0.05	-5.26023803923e-14	[-0.03811623 -0.02369505]	-0.0437071735111	9.979856977
[1385397688.44]	0.04	-5.33124965931e-14	[-0.04223334 -0.01751824]	-0.0422507504539	9.97909456027
[1385397858.01]	0.03	-5.39113057616e-14	[-0.03879722 -0.0202728 ]	-0.0417688108249	9.98083789326
[1385398027.88]	0.02	-5.42800905544e-14	[-0.03673555 -0.02343858]	-0.0425495361835	9.98101132271
[1385398198.12]	0.01	-5.48748167943e-14	[-0.03832379 -0.02148486]	-0.042291104296	9.98069687768
